total_saved,gc_saved,trie_atten_saved,time_took
1495,367,1128,"[1751543703.894811, 1751543703.984155, 1751543703.9850183, 1751543704.1565526, 1751543704.2466085, 1751543704.3385415, 1751543704.4301686, 1751543704.521634, 1751543704.6131325, 1751543704.7060032, 1751543704.7960222, 1751543704.8863177, 1751543704.976933, 1751543705.069149, 1751543705.159615, 1751543705.2509298, 1751543705.3424864, 1751543705.432106, 1751543705.52192, 1751543705.6120756, 1751543705.714013, 1751543705.8070557, 1751543705.8973029, 1751543705.9883127, 1751543706.0773404, 1751543706.1643834, 1751543706.2588854, 1751543706.3533797, 1751543706.448077, 1751543706.5427032, 1751543706.6359332, 1751543706.7303078, 1751543706.8302197, 1751543706.922868, 1751543707.0176237, 1751543707.112185, 1751543707.2093565, 1751543707.3071103, 1751543707.4022703, 1751543707.4989693, 1751543707.5940104, 1751543707.6894693, 1751543707.784574, 1751543707.8852234, 1751543707.9785724, 1751543708.0722418, 1751543708.1681135, 1751543708.2619832, 1751543708.3607712, 1751543708.4601033, 1751543708.5567286, 1751543708.6548073, 1751543708.7550342, 1751543708.8574057, 1751543708.957022, 1751543709.0595438, 1751543709.1588066, 1751543709.2603614, 1751543709.3617542, 1751543709.4607737, 1751543709.558516, 1751543709.657676, 1751543709.7571867, 1751543709.8583324, 1751543709.9597027, 1751543710.0606022, 1751543710.1618547, 1751543710.2633493, 1751543710.3640628, 1751543710.465118, 1751543710.5678964, 1751543710.6674159, 1751543710.7683818, 1751543710.870507, 1751543710.9710755, 1751543711.072928, 1751543711.1724927, 1751543711.274378]"
1295,161,1134,"[1751543711.689102, 1751543711.790242, 1751543711.791424, 1751543711.941213, 1751543712.0300348, 1751543712.121004, 1751543712.211206, 1751543712.3039758, 1751543712.3941445, 1751543712.4859624, 1751543712.57524, 1751543712.6656768, 1751543712.75766, 1751543712.8492508, 1751543712.9396074, 1751543713.0307846, 1751543713.1232727, 1751543713.2133458, 1751543713.3036861, 1751543713.3946757, 1751543713.4862106, 1751543713.5786994, 1751543713.668097, 1751543713.7594106, 1751543713.8499122, 1751543713.9414587, 1751543714.0327418, 1751543714.1225762, 1751543714.2128341, 1751543714.3030462, 1751543714.394267, 1751543714.4879572, 1751543714.5776289, 1751543714.667861, 1751543714.75948]"
1335,119,1216,"[1751543715.1467204, 1751543715.2545948, 1751543715.2557971, 1751543715.459741, 1751543715.5475948, 1751543715.6386347, 1751543715.7301326, 1751543715.8212087, 1751543715.9228835, 1751543716.012756, 1751543716.1036885, 1751543716.195304, 1751543716.2863362, 1751543716.3766935, 1751543716.4688845, 1751543716.5581412, 1751543716.6491952, 1751543716.739157, 1751543716.8318505, 1751543716.923421, 1751543717.0144517, 1751543717.1057072, 1751543717.1970232, 1751543717.2876859, 1751543717.379104, 1751543717.4692445, 1751543717.5590634, 1751543717.6496632, 1751543717.7428472]"
2727,351,2376,"[1751543718.1322715, 1751543718.2612977, 1751543718.2620285, 1751543718.5325923, 1751543718.6223235, 1751543718.713814, 1751543718.8040383, 1751543718.8949926, 1751543718.9856298, 1751543719.0774353, 1751543719.168666, 1751543719.2607605, 1751543719.3520906, 1751543719.4417534, 1751543719.5324032, 1751543719.624628, 1751543719.7169852, 1751543719.806134, 1751543719.8964977, 1751543719.9853554, 1751543720.078988, 1751543720.1701577, 1751543720.264311, 1751543720.361244, 1751543720.4537203, 1751543720.5439196, 1751543720.6337004, 1751543720.7262459, 1751543720.8190453, 1751543720.9102871, 1751543721.0012746, 1751543721.091458, 1751543721.1812706, 1751543721.2720222, 1751543721.36311, 1751543721.4569514, 1751543721.5521784, 1751543721.6465015, 1751543721.7402782, 1751543721.8356335, 1751543721.9303267, 1751543722.0282903, 1751543722.1240914, 1751543722.220482, 1751543722.3198717, 1751543722.420124, 1751543722.5145435, 1751543722.6083367, 1751543722.7052279, 1751543722.8024328, 1751543722.897034, 1751543723.0121737, 1751543723.1093712, 1751543723.209704, 1751543723.3105779, 1751543723.4124773, 1751543723.5140698, 1751543723.61448, 1751543723.714775, 1751543723.809312, 1751543723.9100044, 1751543724.0096936, 1751543724.1109238, 1751543724.2126396, 1751543724.3141153, 1751543724.4162338, 1751543724.516365, 1751543724.6178389, 1751543724.7196684, 1751543724.821206, 1751543724.9236705, 1751543725.0241694, 1751543725.1246064, 1751543725.2241745, 1751543725.326432, 1751543725.4276495, 1751543725.5284107, 1751543725.627611, 1751543725.7293148, 1751543725.8309717, 1751543725.9298866, 1751543726.0272005, 1751543726.1269002, 1751543726.2230268, 1751543726.3249388, 1751543726.428385, 1751543726.534887, 1751543726.6405013, 1751543726.7417395, 1751543726.8413553, 1751543726.9423947, 1751543727.041174, 1751543727.1457496, 1751543727.2486289, 1751543727.3512428]"
1951,206,1745,"[1751543727.7585566, 1751543727.8860986, 1751543727.8872886, 1751543728.1337576, 1751543728.227563, 1751543728.3201458, 1751543728.4109228, 1751543728.5024369, 1751543728.5929298, 1751543728.6853812, 1751543728.775579, 1751543728.8680525, 1751543728.9598787, 1751543729.049994, 1751543729.1405106, 1751543729.2308466, 1751543729.3205123, 1751543729.4079168, 1751543729.4944983, 1751543729.5855684, 1751543729.6770246, 1751543729.7681096, 1751543729.8584626, 1751543729.9502177, 1751543730.04111, 1751543730.132352, 1751543730.2226846, 1751543730.3124976, 1751543730.4045374, 1751543730.4960134, 1751543730.587214, 1751543730.6785703, 1751543730.7696006, 1751543730.860358, 1751543730.9508605, 1751543731.0444334, 1751543731.1411834, 1751543731.2347615, 1751543731.3277721, 1751543731.4263556, 1751543731.5208552, 1751543731.617623, 1751543731.7118387]"
2095,345,1750,"[1751543732.1229558, 1751543732.2489645, 1751543732.2497432, 1751543732.4495935, 1751543732.5364823, 1751543732.628103, 1751543732.7155058, 1751543732.802241, 1751543732.8922002, 1751543732.9846125, 1751543733.0758321, 1751543733.1665995, 1751543733.257474, 1751543733.3482249, 1751543733.4387083, 1751543733.5305235, 1751543733.620219, 1751543733.7105103, 1751543733.8004932, 1751543733.8884547, 1751543733.9817457, 1751543734.076805, 1751543734.1670098, 1751543734.2583523, 1751543734.3492274, 1751543734.4410439, 1751543734.5326104, 1751543734.6230059, 1751543734.713402, 1751543734.8035543, 1751543734.8948112, 1751543734.9888647, 1751543735.085764, 1751543735.182333, 1751543735.2782485, 1751543735.3728921, 1751543735.4666016, 1751543735.5620532, 1751543735.6592703, 1751543735.7603164, 1751543735.8550644, 1751543735.950993, 1751543736.0466003, 1751543736.141695, 1751543736.2359953, 1751543736.3288076, 1751543736.4245636, 1751543736.5220273, 1751543736.6233227, 1751543736.727043, 1751543736.8231761, 1751543736.9204524, 1751543737.0175874, 1751543737.1128538, 1751543737.2107344, 1751543737.3114672, 1751543737.4147167, 1751543737.514741, 1751543737.6160557, 1751543737.7239878, 1751543737.8218527, 1751543737.921934, 1751543738.022163, 1751543738.1250196, 1751543738.2227252, 1751543738.3215702, 1751543738.418095, 1751543738.5174773, 1751543738.6186109, 1751543738.7191682, 1751543738.8216727, 1751543738.9236774, 1751543739.0248697, 1751543739.1244113, 1751543739.2291028, 1751543739.3296824, 1751543739.4301271, 1751543739.5313098, 1751543739.6337364, 1751543739.7329097, 1751543739.8342667, 1751543739.935843, 1751543740.037034]"
1727,143,1584,"[1751543740.451283, 1751543740.572158, 1751543740.5733159, 1751543740.7995148, 1751543740.886487, 1751543740.9772263, 1751543741.0660515, 1751543741.155941, 1751543741.2448652, 1751543741.3326652, 1751543741.4224768, 1751543741.5133264, 1751543741.6052706, 1751543741.6961596, 1751543741.7859287, 1751543741.8764408, 1751543741.968198, 1751543742.0599742, 1751543742.1514103, 1751543742.2417936, 1751543742.33066, 1751543742.4212444, 1751543742.5143905, 1751543742.6066806, 1751543742.6984386, 1751543742.7903454, 1751543742.88112, 1751543742.9716763, 1751543743.0625784]"
1367,97,1270,"[1751543743.418084, 1751543743.5291936, 1751543743.5305123, 1751543743.7129045, 1751543743.8001091, 1751543743.8921509, 1751543743.9832695, 1751543744.0745344, 1751543744.1643794, 1751543744.254996, 1751543744.3458033, 1751543744.4376748, 1751543744.5290976, 1751543744.6196866, 1751543744.7104602, 1751543744.8004987, 1751543744.8918684, 1751543744.9841475, 1751543745.075032, 1751543745.1668468, 1751543745.2591422, 1751543745.351317, 1751543745.440988, 1751543745.5325496]"
1551,165,1386,"[1751543745.8968835, 1751543746.0044038, 1751543746.0055914, 1751543746.1948106, 1751543746.284676, 1751543746.3795288, 1751543746.4722486, 1751543746.5633895, 1751543746.6533186, 1751543746.7475128, 1751543746.8368392, 1751543746.9289653, 1751543747.0285454, 1751543747.1190357, 1751543747.2094445, 1751543747.3011076, 1751543747.3939795, 1751543747.4832854, 1751543747.576554, 1751543747.6679358, 1751543747.7586098, 1751543747.8503938, 1751543747.9408433, 1751543748.0327103, 1751543748.123202, 1751543748.2145183, 1751543748.3061304, 1751543748.3966055, 1751543748.4877152, 1751543748.5779824, 1751543748.6693687, 1751543748.765106, 1751543748.8595254, 1751543748.952729, 1751543749.044819, 1751543749.1372044, 1751543749.2282178, 1751543749.3194964, 1751543749.4151273, 1751543749.5117373, 1751543749.6075106, 1751543749.7036088, 1751543749.7999916]"
2375,565,1810,"[1751543750.178415, 1751543750.3111167, 1751543750.3123405, 1751543750.5559082, 1751543750.6429894, 1751543750.7335079, 1751543750.8240304, 1751543750.9156384, 1751543751.00611, 1751543751.096468, 1751543751.186696, 1751543751.2788458, 1751543751.369928, 1751543751.4613845, 1751543751.551221, 1751543751.6433146, 1751543751.7346098, 1751543751.8248172, 1751543751.9155915, 1751543752.0069816, 1751543752.0972943, 1751543752.1884243, 1751543752.2804117, 1751543752.3701549, 1751543752.4605367, 1751543752.5534978, 1751543752.642565, 1751543752.733089, 1751543752.8251522, 1751543752.916575, 1751543753.0144143, 1751543753.108269, 1751543753.1995487, 1751543753.293568, 1751543753.3852618, 1751543753.4799964, 1751543753.572991, 1751543753.6655552, 1751543753.7578163, 1751543753.8535473, 1751543753.948625, 1751543754.0420797, 1751543754.1369696, 1751543754.2317576, 1751543754.3260863, 1751543754.4240632, 1751543754.5183632, 1751543754.614268, 1751543754.7133996, 1751543754.810247, 1751543754.908388, 1751543755.008286, 1751543755.1085012, 1751543755.2075024, 1751543755.3023498, 1751543755.4033027, 1751543755.502048, 1751543755.5961318, 1751543755.6917584, 1751543755.789275, 1751543755.8910031, 1751543755.9916117, 1751543756.0925198, 1751543756.1927123, 1751543756.2910638, 1751543756.3879511, 1751543756.4867163, 1751543756.5863702, 1751543756.6837015, 1751543756.7816262, 1751543756.883127, 1751543756.9829264, 1751543757.0837898, 1751543757.1853054, 1751543757.286496, 1751543757.3891187, 1751543757.4877121, 1751543757.590319, 1751543757.6907406, 1751543757.793078, 1751543757.8946378, 1751543757.9933448, 1751543758.0953012, 1751543758.1984677, 1751543758.2973032, 1751543758.3988538, 1751543758.4993854, 1751543758.6004894, 1751543758.7017875, 1751543758.8050473, 1751543758.9119992, 1751543759.0185447, 1751543759.1240783, 1751543759.2265835, 1751543759.3287842, 1751543759.4304943, 1751543759.532988, 1751543759.6377845, 1751543759.7433255, 1751543759.847681]"
2863,416,2447,"[1751543760.2300775, 1751543760.3539279, 1751543760.3552969, 1751543760.6167495, 1751543760.703522, 1751543760.792836, 1751543760.8822486, 1751543760.9750493, 1751543761.0662947, 1751543761.1581254, 1751543761.2482936, 1751543761.3396254, 1751543761.430768, 1751543761.5216784, 1751543761.6121223, 1751543761.703782, 1751543761.795, 1751543761.8861845, 1751543761.975071, 1751543762.06616, 1751543762.157017, 1751543762.2475777, 1751543762.337658, 1751543762.4302874, 1751543762.5201979, 1751543762.612079, 1751543762.7021365, 1751543762.7933502, 1751543762.8829727, 1751543762.9738698, 1751543763.0665107, 1751543763.1573815, 1751543763.248409, 1751543763.339583, 1751543763.4304414, 1751543763.5235727, 1751543763.6163154, 1751543763.7116861, 1751543763.8048346, 1751543763.8987174, 1751543763.995207, 1751543764.0910811, 1751543764.1861305, 1751543764.2826827, 1751543764.3800957, 1751543764.4789891, 1751543764.5762112, 1751543764.6727989, 1751543764.7714727, 1751543764.8668766, 1751543764.9623446, 1751543765.0565462, 1751543765.1515126, 1751543765.2489288, 1751543765.3512325, 1751543765.4508474, 1751543765.5512764, 1751543765.6487436, 1751543765.7592561, 1751543765.857561, 1751543765.9566014, 1751543766.0581236, 1751543766.1548972, 1751543766.2514746, 1751543766.3510857, 1751543766.4538887, 1751543766.5538821, 1751543766.6550126, 1751543766.7556283, 1751543766.8569672, 1751543766.9598265, 1751543767.060311, 1751543767.1608977, 1751543767.2624314, 1751543767.36489, 1751543767.4623065, 1751543767.5658066, 1751543767.6643326, 1751543767.7804759, 1751543767.878411, 1751543767.9797316, 1751543768.081748, 1751543768.1823714, 1751543768.279701, 1751543768.3842864, 1751543768.486243, 1751543768.5875654, 1751543768.6877666, 1751543768.7879717, 1751543768.8931103, 1751543768.9979265, 1751543769.1031325, 1751543769.2057955, 1751543769.3077545, 1751543769.4134376, 1751543769.5151381, 1751543769.6179852, 1751543769.7188368, 1751543769.8245537, 1751543769.930091, 1751543770.0345476, 1751543770.1388388, 1751543770.2430892, 1751543770.346588, 1751543770.4554315, 1751543770.5623057, 1751543770.6692429, 1751543770.7778087, 1751543770.8890276, 1751543770.9979393, 1751543771.1055806, 1751543771.2144606, 1751543771.3236578, 1751543771.4342735, 1751543771.5456169]"
1975,144,1831,"[1751543771.9486864, 1751543772.078418, 1751543772.0798914, 1751543772.3162105, 1751543772.4054968, 1751543772.4965525, 1751543772.5862305, 1751543772.67804, 1751543772.770626, 1751543772.8615587, 1751543772.9518914, 1751543773.042705, 1751543773.1345618, 1751543773.2258177, 1751543773.3166225, 1751543773.4085774, 1751543773.500223, 1751543773.5906925, 1751543773.6812904, 1751543773.772481, 1751543773.8634145, 1751543773.9541035, 1751543774.044743, 1751543774.137456, 1751543774.2282321, 1751543774.318341, 1751543774.408354, 1751543774.5001433]"
1407,312,1095,"[1751543774.8705547, 1751543774.9629402, 1751543774.9638512, 1751543775.1276395, 1751543775.217324, 1751543775.3037395, 1751543775.3889194, 1751543775.4798357, 1751543775.570833, 1751543775.6644619, 1751543775.7539222, 1751543775.8452353, 1751543775.9366643, 1751543776.0279174, 1751543776.1202514, 1751543776.2097793, 1751543776.3006685, 1751543776.392162, 1751543776.48203, 1751543776.5738606, 1751543776.6631637, 1751543776.7587426, 1751543776.8470933, 1751543776.9388182, 1751543777.0284915, 1751543777.1199322, 1751543777.2114234, 1751543777.300945, 1751543777.3913083, 1751543777.4800882, 1751543777.5722177, 1751543777.6661775, 1751543777.7564876, 1751543777.8479912, 1751543777.9441779, 1751543778.039874, 1751543778.1357708, 1751543778.22876, 1751543778.3161278, 1751543778.408606, 1751543778.4989471, 1751543778.590316, 1751543778.684489, 1751543778.7806501, 1751543778.8766663, 1751543778.9759383, 1751543779.0720277, 1751543779.1683292, 1751543779.2654366, 1751543779.3623753, 1751543779.460524, 1751543779.5577338, 1751543779.6535583, 1751543779.753552, 1751543779.8488936, 1751543779.9482553, 1751543780.0499747, 1751543780.150815]"
1591,132,1459,"[1751543780.5550172, 1751543780.658498, 1751543780.6594164, 1751543780.9013913, 1751543780.990349, 1751543781.0792224, 1751543781.164135, 1751543781.252885, 1751543781.3438537, 1751543781.4370635, 1751543781.5272064, 1751543781.61851, 1751543781.7104998, 1751543781.8019848, 1751543781.892335, 1751543781.983893, 1751543782.0755765, 1751543782.1659484, 1751543782.2563055, 1751543782.3475018, 1751543782.4382658, 1751543782.5301213, 1751543782.6204655, 1751543782.7110689, 1751543782.8021426, 1751543782.8942313, 1751543782.98553, 1751543783.0758507, 1751543783.165931, 1751543783.2579613]"
2287,136,2151,"[1751543783.6326988, 1751543783.7300138, 1751543783.7311382, 1751543784.1001618, 1751543784.1879368, 1751543784.2791245, 1751543784.3698192, 1751543784.461024, 1751543784.5523512, 1751543784.6434908, 1751543784.735462, 1751543784.8263214, 1751543784.917845, 1751543785.0084946, 1751543785.098943, 1751543785.1897333, 1751543785.2790482, 1751543785.3714187, 1751543785.464352, 1751543785.5547113, 1751543785.6458166, 1751543785.7384598, 1751543785.8267727, 1751543785.9157958]"
2887,233,2654,"[1751543786.2934108, 1751543786.3954177, 1751543786.3966053, 1751543786.775736, 1751543786.8667817, 1751543786.9595509, 1751543787.050123, 1751543787.1413176, 1751543787.2330782, 1751543787.323695, 1751543787.4138308, 1751543787.5059054, 1751543787.5965047, 1751543787.6872754, 1751543787.7786577, 1751543787.8675652, 1751543787.956546, 1751543788.0492263, 1751543788.1422825, 1751543788.2344317, 1751543788.325258, 1751543788.416306, 1751543788.507314, 1751543788.5993438, 1751543788.7046056, 1751543788.7891884, 1751543788.8818133, 1751543788.9745312, 1751543789.0656528, 1751543789.1557744, 1751543789.2465239, 1751543789.3375154, 1751543789.4271286, 1751543789.5197563, 1751543789.6104805, 1751543789.7028692, 1751543789.7951777, 1751543789.8904853, 1751543789.98912, 1751543790.085215, 1751543790.180745, 1751543790.2761683, 1751543790.3697605, 1751543790.462504, 1751543790.5566227, 1751543790.6487525, 1751543790.743741, 1751543790.8397686, 1751543790.9355469, 1751543791.0322607, 1751543791.130279, 1751543791.2233553]"
1423,126,1297,"[1751543791.5965862, 1751543791.7028344, 1751543791.7037296, 1751543791.9376197, 1751543792.0255573, 1751543792.11508, 1751543792.2056217, 1751543792.2966747, 1751543792.3876655, 1751543792.479548, 1751543792.571261, 1751543792.6630616, 1751543792.7530432, 1751543792.8441482, 1751543792.9352574, 1751543793.025425, 1751543793.116756]"
1199,323,876,"[1751543793.4984543, 1751543793.5886195, 1751543793.5904794, 1751543793.7629466, 1751543793.8521144, 1751543793.943966, 1751543794.0358474, 1751543794.127188, 1751543794.2169452, 1751543794.309112, 1751543794.3993926, 1751543794.4907537, 1751543794.5820832, 1751543794.6724155, 1751543794.762673, 1751543794.8538375, 1751543794.9452503, 1751543795.0399847, 1751543795.133552, 1751543795.2287385, 1751543795.319461, 1751543795.4108913, 1751543795.501639, 1751543795.592407, 1751543795.6933203, 1751543795.7882648, 1751543795.879605, 1751543795.970654, 1751543796.0625849, 1751543796.155614, 1751543796.2485757, 1751543796.341249, 1751543796.43473, 1751543796.5291984, 1751543796.6216767, 1751543796.7128563, 1751543796.8053865, 1751543796.8984485, 1751543796.9931798, 1751543797.0866525, 1751543797.184421, 1751543797.2800133, 1751543797.3748367, 1751543797.4704025, 1751543797.5687523, 1751543797.663528, 1751543797.7618024, 1751543797.859141, 1751543797.9549723, 1751543798.0550466, 1751543798.1549878, 1751543798.257092, 1751543798.3564808]"
2135,573,1562,"[1751543798.7547636, 1751543798.8614557, 1751543798.8626604, 1751543799.056506, 1751543799.148378, 1751543799.239595, 1751543799.3304167, 1751543799.422221, 1751543799.512581, 1751543799.6035028, 1751543799.6938322, 1751543799.7835732, 1751543799.8743699, 1751543799.965621, 1751543800.0611885, 1751543800.148925, 1751543800.240656, 1751543800.3310304, 1751543800.4221516, 1751543800.5132797, 1751543800.604051, 1751543800.695505, 1751543800.7860887, 1751543800.8778293, 1751543800.9684658, 1751543801.059813, 1751543801.1511595, 1751543801.242241, 1751543801.3331113, 1751543801.4245875, 1751543801.5140908, 1751543801.60537, 1751543801.6965861, 1751543801.7879386, 1751543801.8825674, 1751543801.9739318, 1751543802.0676723, 1751543802.16187, 1751543802.2549326, 1751543802.3494856, 1751543802.4439538, 1751543802.5431814, 1751543802.639711, 1751543802.7359397, 1751543802.8371284, 1751543802.9345217, 1751543803.030743, 1751543803.130996, 1751543803.230411, 1751543803.333444, 1751543803.4319491, 1751543803.5285785, 1751543803.6275973, 1751543803.727659, 1751543803.8277564, 1751543803.93014, 1751543804.03008, 1751543804.1314256, 1751543804.2301512, 1751543804.3245351, 1751543804.4256723, 1751543804.526002, 1751543804.626624, 1751543804.7286887, 1751543804.830668, 1751543804.9314992, 1751543805.0326242, 1751543805.1316948, 1751543805.231906, 1751543805.3343017, 1751543805.4369056, 1751543805.538061, 1751543805.6393044, 1751543805.7406201, 1751543805.842005, 1751543805.9441836, 1751543806.044653, 1751543806.1450684, 1751543806.2471519, 1751543806.3508706, 1751543806.4502375, 1751543806.5501823, 1751543806.6513586, 1751543806.7547746, 1751543806.8552272, 1751543806.9559765, 1751543807.0555463, 1751543807.1568103, 1751543807.258567, 1751543807.3600287, 1751543807.4615746, 1751543807.5622308, 1751543807.668147, 1751543807.7732756, 1751543807.878675, 1751543807.9832551, 1751543808.0886917, 1751543808.1930287, 1751543808.2986727, 1751543808.402807, 1751543808.507996, 1751543808.6138258, 1751543808.7168736, 1751543808.824544, 1751543808.932686, 1751543809.0381765, 1751543809.14927, 1751543809.2600734, 1751543809.3678474, 1751543809.4758208, 1751543809.5850775, 1751543809.6918638, 1751543809.7960908, 1751543809.9071958, 1751543810.0189478, 1751543810.1314495, 1751543810.24191, 1751543810.3638344, 1751543810.4744241, 1751543810.581576, 1751543810.6900475, 1751543810.7991939, 1751543810.9100356, 1751543811.021003, 1751543811.1330144, 1751543811.2428508, 1751543811.3549476, 1751543811.4660037, 1751543811.5782905, 1751543811.6899447, 1751543811.801707, 1751543811.913481, 1751543812.0242813, 1751543812.1349094]"
1439,200,1239,"[1751543812.5475028, 1751543812.6638687, 1751543812.664861, 1751543812.854023, 1751543812.9443948, 1751543813.0340652, 1751543813.1270144, 1751543813.2185254, 1751543813.3086543, 1751543813.4002225, 1751543813.4906557, 1751543813.5808115, 1751543813.6725962, 1751543813.7642872, 1751543813.8546703, 1751543813.945707, 1751543814.0324385, 1751543814.1257126, 1751543814.2177467, 1751543814.3094554, 1751543814.399225, 1751543814.4915404, 1751543814.5823443, 1751543814.6731555, 1751543814.764504, 1751543814.8551311, 1751543814.946236, 1751543815.040723, 1751543815.131757, 1751543815.22082, 1751543815.3119645, 1751543815.4047377, 1751543815.4981644, 1751543815.5917492, 1751543815.6839855, 1751543815.7754638, 1751543815.8662477, 1751543815.9563854, 1751543816.0448873, 1751543816.1392913]"
1767,419,1348,"[1751543816.5108047, 1751543816.6145768, 1751543816.615519, 1751543816.815997, 1751543816.9065478, 1751543816.9982877, 1751543817.0872421, 1751543817.1787236, 1751543817.2694566, 1751543817.3604107, 1751543817.4499464, 1751543817.5427914, 1751543817.6370986, 1751543817.7241926, 1751543817.816303, 1751543817.9080944, 1751543817.999495, 1751543818.0895662, 1751543818.1803772, 1751543818.2715762, 1751543818.3627062, 1751543818.4536965, 1751543818.5435793, 1751543818.6348696, 1751543818.7245247, 1751543818.8145797, 1751543818.9067786, 1751543818.9964406, 1751543819.0871875, 1751543819.1762788, 1751543819.2696903, 1751543819.36111, 1751543819.4524453, 1751543819.5436034, 1751543819.6346028, 1751543819.725784, 1751543819.8214512, 1751543819.9144235, 1751543820.0042078, 1751543820.0948696, 1751543820.1889749, 1751543820.2833676, 1751543820.379165, 1751543820.4778957, 1751543820.5733826, 1751543820.6730168, 1751543820.7654712, 1751543820.8637726, 1751543820.96024, 1751543821.0568635, 1751543821.157501, 1751543821.2571187, 1751543821.3551602, 1751543821.4525158, 1751543821.551215, 1751543821.6542027, 1751543821.7551293, 1751543821.8557937, 1751543821.9573588, 1751543822.056773, 1751543822.158907, 1751543822.2586553, 1751543822.3595397, 1751543822.4615386, 1751543822.5639944, 1751543822.664156, 1751543822.764357, 1751543822.865443, 1751543822.9672005]"
2663,66,2597,"[1751543823.3523605, 1751543823.4461699, 1751543823.446905, 1751543823.8526134, 1751543823.9388824, 1751543824.028867, 1751543824.118838, 1751543824.2103212, 1751543824.3143578, 1751543824.403778, 1751543824.4930425, 1751543824.5824683, 1751543824.6747873, 1751543824.7627175, 1751543824.852302, 1751543824.9451082, 1751543825.039357, 1751543825.1299965, 1751543825.2216818, 1751543825.3124802, 1751543825.402065, 1751543825.4915366, 1751543825.5850322, 1751543825.6832106]"
2287,231,2056,"[1751543826.0594413, 1751543826.1789875, 1751543826.180042, 1751543826.4525654, 1751543826.5445552, 1751543826.636391, 1751543826.7258317, 1751543826.8159282, 1751543826.904097, 1751543826.9909031, 1751543827.0788994, 1751543827.1704936, 1751543827.262478, 1751543827.3536236, 1751543827.4433138, 1751543827.535179, 1751543827.6266987, 1751543827.7174256, 1751543827.8089252, 1751543827.8999338, 1751543827.991053, 1751543828.0830731, 1751543828.1724792, 1751543828.266588, 1751543828.3550594, 1751543828.446619, 1751543828.537195, 1751543828.6278234, 1751543828.7169886, 1751543828.807507, 1751543828.8989904, 1751543828.986802, 1751543829.0853753, 1751543829.181559, 1751543829.2801528, 1751543829.3742044, 1751543829.4714994, 1751543829.5663953, 1751543829.6600454, 1751543829.7550302, 1751543829.8509245, 1751543829.962845, 1751543830.0550241, 1751543830.148854, 1751543830.2419236, 1751543830.3409348, 1751543830.4370818]"
1559,297,1262,"[1751543830.841741, 1751543830.9469497, 1751543830.948144, 1751543831.1445632, 1751543831.2312894, 1751543831.3207736, 1751543831.412273, 1751543831.5032313, 1751543831.5930727, 1751543831.6847286, 1751543831.7751262, 1751543831.866265, 1751543831.956737, 1751543832.048156, 1751543832.138577, 1751543832.2298763, 1751543832.3223922, 1751543832.4122794, 1751543832.5031714, 1751543832.5937207, 1751543832.684207, 1751543832.7773337, 1751543832.8674982, 1751543832.9590275, 1751543833.0489852, 1751543833.140218, 1751543833.2316303, 1751543833.3227723, 1751543833.4162276, 1751543833.507205, 1751543833.5941782, 1751543833.6853018, 1751543833.7758296, 1751543833.8677125, 1751543833.9577494, 1751543834.0503442, 1751543834.1407294, 1751543834.231398, 1751543834.3215919, 1751543834.420067, 1751543834.514813, 1751543834.6299872, 1751543834.7246804, 1751543834.8252697, 1751543834.9206948, 1751543835.0167933, 1751543835.1171207, 1751543835.2142732, 1751543835.3103375, 1751543835.411254, 1751543835.5086312, 1751543835.6051316, 1751543835.702483, 1751543835.7967532, 1751543835.8913827, 1751543835.9885914]"
1111,95,1016,"[1751543836.3851182, 1751543836.4786108, 1751543836.479823, 1751543836.6502306, 1751543836.734794, 1751543836.8250089, 1751543836.917925, 1751543837.0090113, 1751543837.1000614, 1751543837.1928306, 1751543837.2820892, 1751543837.372612, 1751543837.4638655, 1751543837.5533738, 1751543837.6459506, 1751543837.7369418, 1751543837.8288708, 1751543837.91839, 1751543838.0096133, 1751543838.1003563, 1751543838.191218, 1751543838.2829378, 1751543838.373204, 1751543838.4642277, 1751543838.5552287, 1751543838.6484275, 1751543838.7438235, 1751543838.8376687, 1751543838.9268122, 1751543839.0197914, 1751543839.106341]"
1351,138,1213,"[1751543839.4961183, 1751543839.601298, 1751543839.602494, 1751543839.7990267, 1751543839.8854847, 1751543839.9720917, 1751543840.0609055, 1751543840.1499898, 1751543840.2393363, 1751543840.3381643, 1751543840.4294677, 1751543840.5176406, 1751543840.6047177, 1751543840.6953557, 1751543840.785336, 1751543840.8780065, 1751543840.9696743, 1751543841.0605845, 1751543841.1512027, 1751543841.2408373, 1751543841.3327637, 1751543841.426425, 1751543841.5163467, 1751543841.6072118, 1751543841.6976, 1751543841.7895374, 1751543841.8800073, 1751543841.9731042, 1751543842.063139, 1751543842.1535673, 1751543842.2434878, 1751543842.336842, 1751543842.4261954]"
