total_saved,gc_saved,trie_atten_saved,time_took
1295,280,1015,"[1751554053.935338, 1751554054.0284817, 1751554054.0293999, 1751554054.1899993, 1751554054.280783, 1751554054.3719938, 1751554054.4631429, 1751554054.556552, 1751554054.6470532, 1751554054.7382717, 1751554054.827653, 1751554054.9188998, 1751554055.0103946, 1751554055.1015413, 1751554055.1929877, 1751554055.2833724, 1751554055.375211, 1751554055.4644773, 1751554055.5542297, 1751554055.646314, 1751554055.7479782, 1751554055.8410091, 1751554055.9296634, 1751554056.0201762, 1751554056.1076806, 1751554056.2002614, 1751554056.2917814, 1751554056.3835435, 1751554056.4717407, 1751554056.564112, 1751554056.6557808, 1751554056.7462623, 1751554056.8371043, 1751554056.92955, 1751554057.01784]"
1335,232,1103,"[1751554057.3922513, 1751554057.4978118, 1751554057.4990036, 1751554057.6991253, 1751554057.7864907, 1751554057.8763177, 1751554057.968023, 1751554058.0585072, 1751554058.1463046, 1751554058.2356267, 1751554058.3220642, 1751554058.4124823, 1751554058.5027099, 1751554058.5943768, 1751554058.6847394, 1751554058.7745624, 1751554058.8660707, 1751554058.95815, 1751554059.0492308, 1751554059.140868, 1751554059.2315407, 1751554059.3224833, 1751554059.4132621, 1751554059.5042017, 1751554059.5940633, 1751554059.683611, 1751554059.7759833, 1751554059.868269, 1751554059.9582124]"
2727,760,1967,"[1751554060.3603027, 1751554060.4833846, 1751554060.4845593, 1751554060.7523596, 1751554060.8435516, 1751554060.9349072, 1751554061.0261083, 1751554061.117825, 1751554061.2083812, 1751554061.3004391, 1751554061.3908875, 1751554061.4817886, 1751554061.57328, 1751554061.6587722, 1751554061.7519145, 1751554061.843476, 1751554061.93579, 1751554062.0257022, 1751554062.1153915, 1751554062.2054346, 1751554062.2980218, 1751554062.390506, 1751554062.480908, 1751554062.5718048, 1751554062.6628377, 1751554062.7550595, 1751554062.8447852, 1751554062.9358294, 1751554063.0255365, 1751554063.116394, 1751554063.206004, 1751554063.296235, 1751554063.3894567, 1751554063.48057, 1751554063.571115, 1751554063.663928, 1751554063.7538161, 1751554063.849941, 1751554063.9437406, 1751554064.0366497, 1751554064.1293955, 1751554064.2222002, 1751554064.3168752, 1751554064.4104564, 1751554064.5027876, 1751554064.6002014, 1751554064.6993883, 1751554064.7949474, 1751554064.891527, 1751554064.9876387, 1751554065.08527, 1751554065.1806636, 1751554065.27495, 1751554065.371995, 1751554065.4641378, 1751554065.5563397, 1751554065.6503057, 1751554065.745533, 1751554065.8417058, 1751554065.9419792, 1751554066.0424197, 1751554066.1426806, 1751554066.2404644, 1751554066.33291, 1751554066.4269016, 1751554066.524246, 1751554066.620723, 1751554066.718556, 1751554066.8197184, 1751554066.9227526, 1751554067.0213122, 1751554067.1227279, 1751554067.2235532, 1751554067.325233, 1751554067.4274197, 1751554067.5289626, 1751554067.6294594, 1751554067.7307184, 1751554067.8311489, 1751554067.9336731, 1751554068.0328443, 1751554068.1342106, 1751554068.2342942, 1751554068.3349063, 1751554068.436609, 1751554068.5360293, 1751554068.6386788, 1751554068.7400513, 1751554068.8409777, 1751554068.9449022, 1751554069.0422864, 1751554069.14153, 1751554069.2449527, 1751554069.3475966, 1751554069.4471362]"
1951,344,1607,"[1751554069.855445, 1751554069.9768772, 1751554069.9780633, 1751554070.255146, 1751554070.3521383, 1751554070.445472, 1751554070.5358715, 1751554070.6275115, 1751554070.7182367, 1751554070.8100348, 1751554070.8996215, 1751554070.990659, 1751554071.0810804, 1751554071.1669338, 1751554071.253535, 1751554071.3449223, 1751554071.435788, 1751554071.5267863, 1751554071.6177642, 1751554071.7089534, 1751554071.7979722, 1751554071.8902442, 1751554071.9803116, 1751554072.0719802, 1751554072.1628237, 1751554072.2547722, 1751554072.3447428, 1751554072.4350684, 1751554072.5263495, 1751554072.6177216, 1751554072.7087293, 1751554072.7992897, 1751554072.8902235, 1751554072.981431, 1751554073.0732896, 1751554073.1670854, 1751554073.2612147, 1751554073.3539753, 1751554073.4518924, 1751554073.5455124, 1751554073.636923, 1751554073.7299058, 1751554073.8246405]"
2095,664,1431,"[1751554074.2375686, 1751554074.3574424, 1751554074.3588865, 1751554074.563626, 1751554074.6550813, 1751554074.7462294, 1751554074.835919, 1751554074.926571, 1751554075.017569, 1751554075.1096168, 1751554075.2004604, 1751554075.2916398, 1751554075.3829129, 1751554075.47383, 1751554075.563402, 1751554075.655352, 1751554075.7470312, 1751554075.8375275, 1751554075.9281883, 1751554076.018889, 1751554076.1097927, 1751554076.2013543, 1751554076.2903492, 1751554076.3823247, 1751554076.4716964, 1751554076.56332, 1751554076.6533031, 1751554076.742226, 1751554076.83311, 1751554076.9248512, 1751554077.0194082, 1751554077.1096961, 1751554077.2001016, 1751554077.2912679, 1751554077.3832302, 1751554077.476734, 1751554077.5711882, 1751554077.6659906, 1751554077.7565696, 1751554077.851604, 1751554077.9477081, 1751554078.05172, 1751554078.1456676, 1751554078.2389753, 1751554078.3282254, 1751554078.4211342, 1751554078.5135086, 1751554078.611234, 1751554078.7106767, 1751554078.808352, 1751554078.9052744, 1751554079.0045645, 1751554079.1043541, 1751554079.2055998, 1751554079.3071237, 1751554079.40887, 1751554079.5081077, 1751554079.6094203, 1751554079.7107599, 1751554079.8133464, 1751554079.9129226, 1751554080.0150888, 1751554080.1155684, 1751554080.2162883, 1751554080.3185968, 1751554080.41688, 1751554080.5176773, 1751554080.6185153, 1751554080.72102, 1751554080.821656, 1751554080.9217432, 1751554081.022789, 1751554081.1238482, 1751554081.2256634, 1751554081.3275807, 1751554081.4279253, 1751554081.529953, 1751554081.6315925, 1751554081.7321258, 1751554081.8342001, 1751554081.934812, 1751554082.0350158, 1751554082.1367154]"
1727,232,1495,"[1751554082.5416346, 1751554082.6604915, 1751554082.6617007, 1751554082.8864112, 1751554082.9742951, 1751554083.0646098, 1751554083.1546729, 1751554083.2455323, 1751554083.335582, 1751554083.423248, 1751554083.5097487, 1751554083.6002338, 1751554083.6916006, 1751554083.7827678, 1751554083.873125, 1751554083.9647648, 1751554084.056233, 1751554084.14569, 1751554084.2374153, 1751554084.3293543, 1751554084.4199486, 1751554084.5109644, 1751554084.60157, 1751554084.6927116, 1751554084.7830322, 1751554084.8745694, 1751554084.9645176, 1751554085.05464, 1751554085.146108]"
1367,192,1175,"[1751554085.5290558, 1751554085.6393843, 1751554085.640581, 1751554085.836543, 1751554085.9247684, 1751554086.0151458, 1751554086.1037672, 1751554086.1927867, 1751554086.2775946, 1751554086.3683197, 1751554086.4586837, 1751554086.5502439, 1751554086.641821, 1751554086.7325578, 1751554086.8227684, 1751554086.9142148, 1751554087.0060463, 1751554087.096883, 1751554087.18729, 1751554087.278209, 1751554087.3681712, 1751554087.459001, 1751554087.5497484, 1751554087.6400397]"
1551,344,1207,"[1751554088.0109053, 1751554088.1150446, 1751554088.1162376, 1751554088.3100498, 1751554088.396741, 1751554088.4883742, 1751554088.577786, 1751554088.668524, 1751554088.7589939, 1751554088.8509088, 1751554088.9405959, 1751554089.0320718, 1751554089.1235104, 1751554089.2140148, 1751554089.3043785, 1751554089.3957045, 1751554089.4870994, 1751554089.5774934, 1751554089.667215, 1751554089.759367, 1751554089.8484097, 1751554089.937961, 1751554090.0289323, 1751554090.1192784, 1751554090.2118165, 1751554090.3048785, 1751554090.3941429, 1751554090.4856207, 1751554090.5760696, 1751554090.6675656, 1751554090.761185, 1751554090.8488839, 1751554090.945747, 1751554091.0402994, 1751554091.1318915, 1751554091.2250617, 1751554091.315959, 1751554091.4070137, 1751554091.4987526, 1751554091.5913975, 1751554091.6873198, 1751554091.77985, 1751554091.8724084]"
2375,800,1575,"[1751554092.2618377, 1751554092.380311, 1751554092.3814976, 1751554092.6374445, 1751554092.728106, 1751554092.8186102, 1751554092.9074175, 1751554092.9984226, 1751554093.087809, 1751554093.176963, 1751554093.2687862, 1751554093.359171, 1751554093.4492447, 1751554093.5381525, 1751554093.6240015, 1751554093.7152882, 1751554093.8073204, 1751554093.8979676, 1751554093.988882, 1751554094.0799603, 1751554094.1701527, 1751554094.261631, 1751554094.351917, 1751554094.4435785, 1751554094.5331426, 1751554094.6249256, 1751554094.7146423, 1751554094.8031366, 1751554094.8923821, 1751554094.983522, 1751554095.0786996, 1751554095.1692226, 1751554095.2595744, 1751554095.3501809, 1751554095.440564, 1751554095.5331109, 1751554095.6222212, 1751554095.717449, 1751554095.8118756, 1751554095.9056737, 1751554095.9977252, 1751554096.0909946, 1751554096.1832495, 1751554096.2784328, 1751554096.372726, 1751554096.4684772, 1751554096.5633745, 1751554096.6601772, 1751554096.754866, 1751554096.8522146, 1751554096.954371, 1751554097.053734, 1751554097.1500282, 1751554097.246572, 1751554097.344179, 1751554097.4403148, 1751554097.537188, 1751554097.6320028, 1751554097.7269888, 1751554097.824227, 1751554097.9218874, 1751554098.0225904, 1751554098.1236632, 1751554098.2247658, 1751554098.324199, 1751554098.4171803, 1751554098.5169082, 1751554098.6186922, 1751554098.7189498, 1751554098.8220303, 1751554098.9220676, 1751554099.0235932, 1751554099.1248686, 1751554099.2266202, 1751554099.3286827, 1751554099.4271882, 1751554099.5300384, 1751554099.631998, 1751554099.7324724, 1751554099.833856, 1751554099.933309, 1751554100.0334923, 1751554100.1345053, 1751554100.2360747, 1751554100.3423939, 1751554100.438182, 1751554100.5402672, 1751554100.6413739, 1751554100.7425034, 1751554100.8435247, 1751554100.9440033, 1751554101.0452862, 1751554101.1464205, 1751554101.249244, 1751554101.3564856, 1751554101.459238, 1751554101.5593688, 1751554101.6607144, 1751554101.7628915, 1751554101.8639874]"
2863,920,1943,"[1751554102.2741542, 1751554102.3872945, 1751554102.3882015, 1751554102.67319, 1751554102.7602391, 1751554102.8505254, 1751554102.9397, 1751554103.031332, 1751554103.1171904, 1751554103.2051423, 1751554103.2958477, 1751554103.386573, 1751554103.477507, 1751554103.5675035, 1751554103.6579483, 1751554103.7493494, 1751554103.8402746, 1751554103.931368, 1751554104.020468, 1751554104.1113014, 1751554104.2033465, 1751554104.2958083, 1751554104.3859513, 1751554104.476631, 1751554104.5678635, 1751554104.660638, 1751554104.750122, 1751554104.8406112, 1751554104.932199, 1751554105.0232773, 1751554105.115203, 1751554105.2051082, 1751554105.2970493, 1751554105.3872056, 1751554105.4777436, 1751554105.5690923, 1751554105.6594229, 1751554105.7508354, 1751554105.8412874, 1751554105.9332447, 1751554106.0261683, 1751554106.1185992, 1751554106.212931, 1751554106.3070755, 1751554106.3998752, 1751554106.4972665, 1751554106.5887256, 1751554106.687492, 1751554106.7831724, 1751554106.8779786, 1751554106.9730911, 1751554107.068684, 1751554107.1622608, 1751554107.2529376, 1751554107.3456604, 1751554107.4448946, 1751554107.5439734, 1751554107.6426146, 1751554107.7384412, 1751554107.8386793, 1751554107.937118, 1751554108.0386808, 1751554108.134059, 1751554108.229251, 1751554108.3287556, 1751554108.4252863, 1751554108.5241215, 1751554108.6254828, 1751554108.7263124, 1751554108.8286152, 1751554108.9284399, 1751554109.0304554, 1751554109.1270633, 1751554109.225121, 1751554109.32522, 1751554109.4261048, 1751554109.526111, 1751554109.6278133, 1751554109.7271554, 1751554109.8300803, 1751554109.9307425, 1751554110.03136, 1751554110.131912, 1751554110.2305493, 1751554110.334589, 1751554110.4352753, 1751554110.5355403, 1751554110.6371417, 1751554110.7380347, 1751554110.84267, 1751554110.9440877, 1751554111.0480368, 1751554111.1519408, 1751554111.272753, 1751554111.3746178, 1751554111.4755337, 1751554111.5770633, 1751554111.6782153, 1751554111.7800517, 1751554111.87961, 1751554111.979771, 1751554112.0815203, 1751554112.1829238, 1751554112.2872434, 1751554112.3925471, 1751554112.4974136, 1751554112.6033797, 1751554112.7075756, 1751554112.8089266, 1751554112.9165177, 1751554113.0207205, 1751554113.1243427, 1751554113.2318766, 1751554113.3417275, 1751554113.4460185]"
1975,224,1751,"[1751554113.8553233, 1751554113.9711616, 1751554113.9720266, 1751554114.2318356, 1751554114.322967, 1751554114.41431, 1751554114.5054114, 1751554114.596058, 1751554114.6869469, 1751554114.779194, 1751554114.869697, 1751554114.961263, 1751554115.052511, 1751554115.143276, 1751554115.2336075, 1751554115.325312, 1751554115.4167469, 1751554115.5082211, 1751554115.5978596, 1751554115.6953025, 1751554115.789582, 1751554115.881496, 1751554115.9723902, 1751554116.0638611, 1751554116.155435, 1751554116.2459552, 1751554116.3370445, 1751554116.4283497]"
1407,464,943,"[1751554116.8013556, 1751554116.8964467, 1751554116.8976362, 1751554117.0562835, 1751554117.1452196, 1751554117.2365153, 1751554117.3262813, 1751554117.4160497, 1751554117.5090654, 1751554117.6007073, 1751554117.6904047, 1751554117.780298, 1751554117.8716652, 1751554117.963434, 1751554118.0530152, 1751554118.1437693, 1751554118.2356632, 1751554118.324031, 1751554118.4157798, 1751554118.5068421, 1751554118.5978205, 1751554118.687747, 1751554118.7788925, 1751554118.869025, 1751554118.9607608, 1751554119.053124, 1751554119.142963, 1751554119.2340484, 1751554119.3254278, 1751554119.4148178, 1751554119.5073504, 1751554119.5965986, 1751554119.6900952, 1751554119.7794588, 1751554119.8691127, 1751554119.9629104, 1751554120.0580628, 1751554120.1523643, 1751554120.24423, 1751554120.3372324, 1751554120.4335947, 1751554120.5272903, 1751554120.6207952, 1751554120.7162766, 1751554120.8133376, 1751554120.9103453, 1751554121.0091336, 1751554121.1072023, 1751554121.2034767, 1751554121.2995079, 1751554121.3950064, 1751554121.484303, 1751554121.575539, 1751554121.6749053, 1751554121.7747672, 1751554121.8729522, 1751554121.9689305, 1751554122.0695846]"
1591,240,1351,"[1751554122.4379826, 1751554122.543757, 1751554122.5446715, 1751554122.7783532, 1751554122.8819506, 1751554122.9697998, 1751554123.0595787, 1751554123.1506536, 1751554123.2416348, 1751554123.3332028, 1751554123.4236324, 1751554123.51477, 1751554123.606872, 1751554123.6972532, 1751554123.7882698, 1751554123.8785942, 1751554123.970272, 1751554124.0601902, 1751554124.1522677, 1751554124.2403083, 1751554124.332816, 1751554124.4229844, 1751554124.5136256, 1751554124.6054704, 1751554124.6971738, 1751554124.7890244, 1751554124.8785062, 1751554124.9689517, 1751554125.0591624, 1751554125.150419]"
2287,192,2095,"[1751554125.524633, 1751554125.6224396, 1751554125.6236289, 1751554125.9919503, 1751554126.0790823, 1751554126.169584, 1751554126.2593353, 1751554126.350735, 1751554126.4411085, 1751554126.5329957, 1751554126.6223109, 1751554126.7130842, 1751554126.8058143, 1751554126.8959677, 1751554126.986672, 1751554127.0784829, 1751554127.1676052, 1751554127.2592144, 1751554127.3504002, 1751554127.4409308, 1751554127.5315077, 1751554127.6233976, 1751554127.7139726, 1751554127.8058012]"
2887,416,2471,"[1751554128.1894438, 1751554128.296577, 1751554128.2980745, 1751554128.662149, 1751554128.7522228, 1751554128.8430586, 1751554128.9328697, 1751554129.0238123, 1751554129.1585457, 1751554129.2479644, 1751554129.3377316, 1751554129.4267926, 1751554129.5198486, 1751554129.6112623, 1751554129.701661, 1751554129.7930517, 1751554129.8851924, 1751554129.9747381, 1751554130.066114, 1751554130.1566858, 1751554130.2454054, 1751554130.3468401, 1751554130.4383757, 1751554130.5281768, 1751554130.6208618, 1751554130.7124326, 1751554130.802114, 1751554130.892951, 1751554130.9843295, 1751554131.0751698, 1751554131.1669967, 1751554131.2567735, 1751554131.3475673, 1751554131.4373362, 1751554131.5269194, 1751554131.6202724, 1751554131.7102487, 1751554131.8023038, 1751554131.8954976, 1751554131.9898112, 1751554132.0849607, 1751554132.1808991, 1751554132.2759016, 1751554132.3679242, 1751554132.459127, 1751554132.555198, 1751554132.6487215, 1751554132.7405388, 1751554132.8349552, 1751554132.929409, 1751554133.0250576, 1751554133.1207108]"
1423,136,1287,"[1751554133.5165124, 1751554133.62645, 1751554133.6276307, 1751554133.8425338, 1751554133.9323256, 1751554134.0224254, 1751554134.1121595, 1751554134.2022977, 1751554134.2933834, 1751554134.385972, 1751554134.4765995, 1751554134.5684035, 1751554134.6581082, 1751554134.7476785, 1751554134.8398883, 1751554134.9314816, 1751554135.0220857]"
1199,424,775,"[1751554135.4084847, 1751554135.497274, 1751554135.4988658, 1751554135.666334, 1751554135.7579362, 1751554135.8494046, 1751554135.9403465, 1751554136.0315795, 1751554136.121452, 1751554136.2138321, 1751554136.3040504, 1751554136.3957872, 1751554136.485373, 1751554136.5748682, 1751554136.665785, 1751554136.7581198, 1751554136.8488047, 1751554136.9360309, 1751554137.026986, 1751554137.12043, 1751554137.2118893, 1751554137.303259, 1751554137.3938231, 1751554137.4852965, 1751554137.5754397, 1751554137.6670978, 1751554137.756812, 1751554137.8469431, 1751554137.9390333, 1751554138.029692, 1751554138.1210573, 1751554138.2111194, 1751554138.3025558, 1751554138.393923, 1751554138.4839609, 1751554138.5763514, 1751554138.6718976, 1751554138.7657313, 1751554138.856131, 1751554138.9473743, 1751554139.0394611, 1751554139.131916, 1751554139.223948, 1751554139.3187432, 1751554139.4121842, 1751554139.507921, 1751554139.6011014, 1751554139.6939278, 1751554139.7855544, 1751554139.8800864, 1751554139.9754965, 1751554140.0729778, 1751554140.16877]"
2135,1072,1063,"[1751554140.563642, 1751554140.6756587, 1751554140.6765943, 1751554140.8659873, 1751554140.9544892, 1751554141.0453084, 1751554141.1355436, 1751554141.228885, 1751554141.317662, 1751554141.4081979, 1751554141.499199, 1751554141.5904756, 1751554141.681322, 1751554141.7729142, 1751554141.8824883, 1751554141.9741936, 1751554142.0673306, 1751554142.1582146, 1751554142.2494357, 1751554142.3404787, 1751554142.4302955, 1751554142.522905, 1751554142.614075, 1751554142.7052002, 1751554142.7959628, 1751554142.8875422, 1751554142.9780526, 1751554143.0684607, 1751554143.1583004, 1751554143.2496507, 1751554143.3404822, 1751554143.4296625, 1751554143.5219116, 1751554143.6130197, 1751554143.7038121, 1751554143.797015, 1751554143.8851948, 1751554143.9750366, 1751554144.0663798, 1751554144.1579142, 1751554144.2691305, 1751554144.3614645, 1751554144.458772, 1751554144.5540633, 1751554144.6470351, 1751554144.7438273, 1751554144.839351, 1751554144.9351366, 1751554145.0315452, 1751554145.1275504, 1751554145.2284772, 1751554145.3292446, 1751554145.4252648, 1751554145.5213284, 1751554145.6195664, 1751554145.7266712, 1751554145.822874, 1751554145.923282, 1751554146.024115, 1751554146.1238647, 1751554146.2174404, 1751554146.3174782, 1751554146.4177406, 1751554146.5179048, 1751554146.6143, 1751554146.7127364, 1751554146.813543, 1751554146.9149797, 1751554147.0163138, 1751554147.119453, 1751554147.2182086, 1751554147.3190858, 1751554147.4200501, 1751554147.521744, 1751554147.6236925, 1751554147.7239723, 1751554147.8249726, 1751554147.9258678, 1751554148.0259254, 1751554148.1283376, 1751554148.2285504, 1751554148.3297937, 1751554148.4316869, 1751554148.5321147, 1751554148.633889, 1751554148.734377, 1751554148.8336098, 1751554148.9358182, 1751554149.0371275, 1751554149.138176, 1751554149.2393253, 1751554149.3407683, 1751554149.4411464, 1751554149.5445445, 1751554149.645553, 1751554149.7465756, 1751554149.8488274, 1751554149.9538558, 1751554150.0569313, 1751554150.1578226, 1751554150.2587478, 1751554150.3663642, 1751554150.472446, 1751554150.5781736, 1751554150.6816163, 1751554150.78503, 1751554150.8911018, 1751554150.9951155, 1751554151.097025, 1751554151.2040193, 1751554151.3105114, 1751554151.4165206, 1751554151.5263002, 1751554151.6345358, 1751554151.7402325, 1751554151.8497822, 1751554151.9600534, 1751554152.0711486, 1751554152.182681, 1751554152.293166, 1751554152.40179, 1751554152.5080159, 1751554152.617622, 1751554152.7293313, 1751554152.839035, 1751554152.9506416, 1751554153.0606964, 1751554153.1734695, 1751554153.2834964, 1751554153.394658, 1751554153.5053499, 1751554153.616673, 1751554153.7289872, 1751554153.8399887]"
1439,320,1119,"[1751554154.279794, 1751554154.3847542, 1751554154.3856957, 1751554154.5847564, 1751554154.674902, 1751554154.7655742, 1751554154.8580604, 1751554154.9479504, 1751554155.036401, 1751554155.1295981, 1751554155.2203696, 1751554155.312244, 1751554155.403487, 1751554155.4937513, 1751554155.585015, 1751554155.676215, 1751554155.7672274, 1751554155.8549836, 1751554155.9421055, 1751554156.029218, 1751554156.119485, 1751554156.2103388, 1751554156.3010566, 1751554156.392716, 1751554156.4833038, 1751554156.575579, 1751554156.6645455, 1751554156.7542617, 1751554156.8468308, 1751554156.937239, 1751554157.0273068, 1751554157.1202977, 1751554157.2109818, 1751554157.3024685, 1751554157.392516, 1751554157.4849453, 1751554157.574837, 1751554157.6648178, 1751554157.7560346, 1751554157.8473563]"
1767,552,1215,"[1751554158.2371469, 1751554158.3497484, 1751554158.3509376, 1751554158.5372164, 1751554158.6235425, 1751554158.7149057, 1751554158.8041441, 1751554158.895443, 1751554158.985438, 1751554159.0764194, 1751554159.1673024, 1751554159.2592645, 1751554159.350924, 1751554159.441421, 1751554159.5320666, 1751554159.6229622, 1751554159.7145746, 1751554159.8208904, 1751554159.907713, 1751554159.9984622, 1751554160.0890627, 1751554160.1799161, 1751554160.2747571, 1751554160.3732615, 1751554160.4621181, 1751554160.5536697, 1751554160.6425204, 1751554160.7342086, 1751554160.824474, 1751554160.9164321, 1751554161.0075412, 1751554161.0971754, 1751554161.1881351, 1751554161.2794497, 1751554161.3702297, 1751554161.4629595, 1751554161.5545282, 1751554161.6452353, 1751554161.736323, 1751554161.8324847, 1751554161.9276838, 1751554162.0174122, 1751554162.113945, 1751554162.208871, 1751554162.305366, 1751554162.3999157, 1751554162.4895742, 1751554162.5816262, 1751554162.6742692, 1751554162.7668397, 1751554162.8626735, 1751554162.9588974, 1751554163.053827, 1751554163.1495423, 1751554163.245049, 1751554163.3430963, 1751554163.4388373, 1751554163.5399365, 1751554163.6397436, 1751554163.7421086, 1751554163.8424141, 1751554163.9408438, 1751554164.035642, 1751554164.1355405, 1751554164.2368078, 1751554164.3366344, 1751554164.438235, 1751554164.5400496, 1751554164.639546]"
2663,192,2471,"[1751554165.0295577, 1751554165.1205606, 1751554165.121745, 1751554165.5037913, 1751554165.5870783, 1751554165.6795015, 1751554165.7711482, 1751554165.8621979, 1751554165.9531376, 1751554166.0446608, 1751554166.1343489, 1751554166.2265785, 1751554166.3182313, 1751554166.4095201, 1751554166.4997864, 1751554166.5914567, 1751554166.683017, 1751554166.7737637, 1751554166.8633733, 1751554166.9552014, 1751554167.0454075, 1751554167.137706, 1751554167.2277281, 1751554167.3185248]"
2287,376,1911,"[1751554167.6796875, 1751554167.8087792, 1751554167.810247, 1751554168.0551574, 1751554168.1427567, 1751554168.2385478, 1751554168.328132, 1751554168.4186993, 1751554168.5072188, 1751554168.5926805, 1751554168.680729, 1751554168.7724044, 1751554168.8641794, 1751554168.955448, 1751554169.0461009, 1751554169.1370978, 1751554169.2282324, 1751554169.3191185, 1751554169.409203, 1751554169.5013814, 1751554169.5916526, 1751554169.6825664, 1751554169.7734923, 1751554169.8648818, 1751554169.954918, 1751554170.0473742, 1751554170.1377182, 1751554170.2274911, 1751554170.3177714, 1751554170.4104633, 1751554170.5003378, 1751554170.5903473, 1751554170.6955895, 1751554170.7863345, 1751554170.8743653, 1751554170.9668903, 1751554171.0570538, 1751554171.1475549, 1751554171.239528, 1751554171.3307078, 1751554171.4210799, 1751554171.5115335, 1751554171.6021094, 1751554171.6936913, 1751554171.7873058, 1751554171.8838122, 1751554171.9767087]"
1559,448,1111,"[1751554172.377631, 1751554172.4849021, 1751554172.485811, 1751554172.685179, 1751554172.7740564, 1751554172.8652198, 1751554172.9559402, 1751554173.04805, 1751554173.1373072, 1751554173.2287438, 1751554173.3197005, 1751554173.410694, 1751554173.5014753, 1751554173.5922506, 1751554173.679273, 1751554173.7709777, 1751554173.8646894, 1751554173.9561372, 1751554174.0469353, 1751554174.138574, 1751554174.2281835, 1751554174.3193426, 1751554174.4102786, 1751554174.50258, 1751554174.5936801, 1751554174.6863513, 1751554174.7759435, 1751554174.866349, 1751554174.958115, 1751554175.0511174, 1751554175.1417978, 1751554175.2342765, 1751554175.3239741, 1751554175.413913, 1751554175.504713, 1751554175.5968375, 1751554175.6968558, 1751554175.78997, 1751554175.8791997, 1751554175.9708953, 1751554176.063411, 1751554176.1584854, 1751554176.2520638, 1751554176.3427377, 1751554176.4347508, 1751554176.5298386, 1751554176.6198516, 1751554176.7154367, 1751554176.810945, 1751554176.9074013, 1751554177.008815, 1751554177.10415, 1751554177.1961608, 1751554177.2918417, 1751554177.387194, 1751554177.4845288]"
1111,248,863,"[1751554177.8816752, 1751554177.973009, 1751554177.973821, 1751554178.1497085, 1751554178.241093, 1751554178.3327036, 1751554178.4242814, 1751554178.5148344, 1751554178.6060882, 1751554178.6972675, 1751554178.7885346, 1751554178.8816857, 1751554178.9701188, 1751554179.0596564, 1751554179.1497486, 1751554179.2398095, 1751554179.3324728, 1751554179.4238267, 1751554179.5140643, 1751554179.6022918, 1751554179.6918426, 1751554179.7857914, 1751554179.8789232, 1751554179.9706964, 1751554180.0609934, 1751554180.1531668, 1751554180.2430532, 1751554180.3345425, 1751554180.4248593, 1751554180.5166419, 1751554180.6063125]"
1351,264,1087,"[1751554180.9881911, 1751554181.0964909, 1751554181.097712, 1751554181.294249, 1751554181.3839383, 1751554181.4756637, 1751554181.5677774, 1751554181.6579366, 1751554181.7473202, 1751554181.8391669, 1751554181.9299262, 1751554182.021221, 1751554182.1131532, 1751554182.2064347, 1751554182.2938325, 1751554182.3859937, 1751554182.4776113, 1751554182.5670016, 1751554182.6580358, 1751554182.750312, 1751554182.839347, 1751554182.9312737, 1751554183.0210502, 1751554183.110051, 1751554183.2027376, 1751554183.2953062, 1751554183.3853366, 1751554183.476489, 1751554183.5671055, 1751554183.6572547, 1751554183.7478776, 1751554183.8401465, 1751554183.9520643]"
